sensor_value,timestamp_hour,rolling_mean_1h,z_score,is_anomaly,zone_id
27.15,23.42,27.43,-0.076,False,18
32.99,23.5,27.57,1.409,False,18
24.2,23.58,27.4,-0.811,False,18
28.17,23.67,27.55,0.158,False,18
113.55,23.75,34.6,3.137,True,18
23.23,23.83,33.69,-0.412,False,18
30.7,23.92,34.08,-0.134,False,18
142.66,0.0,43.39,2.469,True,18
31.04,0.08,44.16,-0.329,False,18
27.89,0.17,44.06,-0.406,False,18
31.23,0.25,44.64,-0.339,False,18
31.9,0.33,45.39,-0.344,False,18
31.89,0.42,45.79,-0.356,False,18
29.82,0.5,45.52,-0.401,False,18
32.49,0.58,46.21,-0.353,False,18
29.01,0.67,46.28,-0.445,False,18
27.96,0.75,39.15,-0.342,False,18
28.19,0.83,39.56,-0.35,False,18
40.35,0.92,40.37,-0.001,False,18
30.25,1.0,31.0,-0.223,False,18
27.28,1.08,30.69,-0.966,False,18
32.99,1.17,31.11,0.541,False,18
34.04,1.25,31.35,0.754,False,18
30.71,1.33,31.25,-0.15,False,18
33.42,1.42,31.38,0.564,False,18
27.67,1.5,31.2,-0.94,False,18
27.44,1.58,30.77,-0.861,False,18
30.27,1.67,30.88,-0.16,False,18
39.4,1.75,31.83,1.71,False,18
31.59,1.83,32.12,-0.124,False,18
35.48,1.92,31.71,1.045,False,18
35.27,2.0,32.13,0.846,False,18
32.19,2.08,32.54,-0.103,False,18
36.1,2.17,32.8,0.935,False,18
40.12,2.25,33.3,1.655,False,18
33.34,2.33,33.52,-0.045,False,18
33.62,2.42,33.54,0.019,False,18
35.63,2.5,34.2,0.395,False,18
36.54,2.58,34.96,0.533,False,18
36.27,2.67,35.46,0.315,False,18
39.85,2.75,35.5,1.645,False,18
31.55,2.83,35.5,-1.489,False,18
34.63,2.92,35.43,-0.3,False,18
30.29,3.0,35.01,-1.549,False,18
32.44,3.08,35.03,-0.855,False,18
33.86,3.17,34.85,-0.325,False,18
30.46,3.25,34.04,-1.293,False,18
34.43,3.33,34.13,0.107,False,18
35.77,3.42,34.31,0.521,False,18
28.48,3.5,33.71,-1.628,False,18
34.24,3.58,33.52,0.232,False,18
28.67,3.67,32.89,-1.294,False,18
30.63,3.75,32.12,-0.607,False,18
34.72,3.83,32.38,0.912,False,18
32.28,3.92,32.19,0.036,False,18
31.19,4.0,32.26,-0.448,False,18
25.46,4.08,31.68,-2.004,False,18
37.91,4.17,32.02,1.659,False,18
29.74,4.25,31.96,-0.618,False,18
28.95,4.33,31.5,-0.71,False,18
27.32,4.42,30.8,-0.991,False,18
35.43,4.5,31.38,1.108,False,18
33.14,4.58,31.29,0.515,False,18
33.44,4.67,31.68,0.496,False,18
25.23,4.75,31.23,-1.501,False,18
31.29,4.83,30.95,0.088,False,18
28.9,4.92,30.67,-0.458,False,18
30.38,5.0,30.6,-0.057,False,18
30.64,5.08,31.03,-0.111,False,18
28.61,5.17,30.26,-0.584,False,18
36.02,5.25,30.78,1.609,False,18
34.24,5.33,31.22,0.903,False,18
28.8,5.42,31.34,-0.792,False,18
32.66,5.5,31.11,0.521,False,18
18.31,5.58,29.88,-2.48,False,18
25.21,5.67,29.19,-0.847,False,18
22.87,5.75,28.99,-1.244,False,18
30.87,5.83,28.96,0.39,False,18
24.64,5.92,28.61,-0.783,False,18
22.05,6.0,27.91,-1.094,False,18
29.29,6.08,27.8,0.281,False,18
31.67,6.17,28.05,0.667,False,18
25.94,6.25,27.21,-0.264,False,18
28.78,6.33,26.76,0.467,False,18
28.21,6.42,26.71,0.347,False,18
30.37,6.5,26.52,0.945,False,18
32.42,6.58,27.69,1.358,False,18
26.19,6.67,27.78,-0.463,False,18
25.14,6.75,27.96,-0.887,False,18
30.83,6.83,27.96,0.902,False,18
29.75,6.92,28.39,0.449,False,18
27.09,7.0,28.81,-0.729,False,18
29.42,7.08,28.82,0.257,False,18
26.73,7.17,28.41,-0.751,False,18
23.82,7.25,28.23,-1.752,False,18
38.14,7.33,29.01,2.391,False,18
23.6,7.42,28.62,-1.217,False,18
29.62,7.5,28.56,0.257,False,18
24.44,7.58,27.9,-0.851,False,18
25.14,7.67,27.81,-0.649,False,18
24.46,7.75,27.75,-0.79,False,18
23.03,7.83,27.1,-0.96,False,18
21.96,7.92,26.45,-1.021,False,18
28.17,8.0,26.54,0.367,False,18
24.56,8.08,26.14,-0.362,False,18
28.8,8.17,26.31,0.564,False,18
25.43,8.25,26.45,-0.233,False,18
48.03,17.0,48.03,0.0,False,19
43.75,17.08,45.89,-0.707,False,19
49.51,17.17,47.1,0.807,False,19
43.1,17.25,46.1,-0.95,False,19
47.77,17.33,46.43,0.472,False,19
49.88,17.42,47.01,0.991,False,19
46.63,17.5,46.95,-0.123,False,19
47.87,17.58,47.07,0.325,False,19
50.83,17.67,47.49,1.268,False,19
54.58,17.75,48.2,1.908,False,19
55.91,17.83,48.9,1.782,False,19
47.03,17.92,48.74,-0.451,False,19
47.05,18.0,48.66,-0.423,False,19
48.44,18.08,49.05,-0.174,False,19
46.79,18.17,48.82,-0.572,False,19
49.84,18.25,49.39,0.148,False,19
48.21,18.33,49.42,-0.398,False,19
46.52,18.42,49.14,-0.831,False,19
48.0,18.5,49.26,-0.409,False,19
50.7,18.58,49.49,0.394,False,19
53.32,18.67,49.7,1.115,False,19
47.51,18.75,49.11,-0.552,False,19
47.15,18.83,48.38,-0.617,False,19
54.78,18.92,49.03,2.158,False,19
55.42,19.0,49.72,1.808,False,19
53.33,19.08,50.13,0.974,False,19
349.03,19.17,75.32,3.173,True,19
48.81,19.25,75.23,-0.306,False,19
47.35,19.33,75.16,-0.322,False,19
51.1,19.42,75.54,-0.284,False,19
51.31,19.5,75.82,-0.285,False,19
300.32,19.58,96.62,1.903,True,19
54.84,19.67,96.74,-0.392,False,19
4.56,19.75,93.17,-0.809,True,19
58.15,19.83,94.08,-0.329,False,19
53.17,19.92,93.95,-0.373,False,19
47.84,20.0,93.32,-0.416,False,19
55.03,20.08,93.46,-0.351,False,19
47.34,20.17,68.32,-0.282,False,19
50.17,20.25,68.43,-0.246,False,19
58.28,20.33,69.34,-0.149,False,19
48.2,20.42,69.1,-0.282,False,19
48.22,20.5,68.84,-0.278,False,19
51.97,20.58,48.15,0.268,False,19
49.85,20.67,47.73,0.15,False,19
52.57,20.75,51.73,0.218,False,19
50.17,20.83,51.07,-0.272,False,19
55.45,20.92,51.26,1.204,False,19
49.95,21.0,51.43,-0.443,False,19
44.37,21.08,50.55,-1.669,False,19
50.14,21.17,50.78,-0.179,False,19
57.74,21.25,51.41,1.551,False,19
51.89,21.33,50.88,0.292,False,19
52.4,21.42,51.23,0.345,False,19
53.66,21.5,51.68,0.597,False,19
51.29,21.58,51.62,-0.1,False,19
56.28,21.67,52.16,1.172,False,19
55.42,21.75,52.4,0.83,False,19
56.02,21.83,52.88,0.847,False,19
49.06,21.92,52.35,-0.875,False,19
49.86,22.0,52.34,-0.659,False,19
58.48,22.08,53.52,1.545,False,19
61.04,22.17,54.43,1.799,False,19
53.03,22.25,54.04,-0.284,False,19
57.9,22.33,54.54,0.925,False,19
50.11,22.42,54.35,-1.112,False,19
55.61,22.5,54.51,0.287,False,19
50.09,22.58,54.41,-1.099,False,19
59.91,22.67,54.71,1.234,False,19
57.0,22.75,54.84,0.507,False,19
55.7,22.83,54.82,0.208,False,19
55.83,22.92,55.38,0.118,False,19
60.49,23.0,56.27,1.146,False,19
54.7,23.08,55.95,-0.343,False,19
56.39,23.17,55.56,0.251,False,19
55.33,23.25,55.76,-0.134,False,19
55.22,23.33,55.53,-0.101,False,19
54.93,23.42,55.93,-0.382,False,19
54.57,23.5,55.85,-0.481,False,19
63.23,23.58,56.94,2.271,False,19
60.23,23.67,56.97,1.163,False,19
55.46,23.75,56.84,-0.485,False,19
58.67,23.83,57.09,0.554,False,19
60.88,23.92,57.51,1.117,False,19
66.79,0.0,58.03,2.199,False,19
62.3,0.08,58.67,0.905,False,19
61.1,0.17,59.06,0.51,False,19
55.55,0.25,59.08,-0.887,False,19
63.66,0.33,59.78,0.974,False,19
1.78,0.42,55.35,-3.103,True,19
61.8,0.5,55.95,0.337,False,19
59.05,0.58,55.61,0.2,False,19
66.37,0.67,56.12,0.586,False,19
65.8,0.75,56.98,0.498,False,19
64.99,0.83,57.51,0.42,False,19
224.87,0.92,71.17,2.98,True,19
60.51,1.0,70.65,-0.196,False,19
61.59,1.08,70.59,-0.174,False,19
61.85,1.17,70.65,-0.17,False,19
63.86,1.25,71.34,-0.145,False,19
57.83,1.33,70.86,-0.253,False,19
68.13,1.42,76.39,-0.176,False,19
65.04,1.5,76.66,-0.248,False,19
73.41,1.58,77.85,-0.096,False,19
65.12,1.67,77.75,-0.272,False,19
58.89,1.75,77.17,-0.392,False,19
59.61,1.83,76.72,-0.365,False,19
56.59,1.92,62.7,-1.285,False,19
67.61,2.0,63.29,0.881,False,19
62.29,2.08,63.35,-0.218,False,19
62.95,2.17,63.44,-0.102,False,19
61.64,2.25,63.26,-0.331,False,19
77.54,2.33,64.9,2.083,False,19
56.91,2.42,63.96,-1.106,False,19
58.79,2.5,63.44,-0.712,False,19
66.61,2.58,62.88,0.637,False,19
59.19,2.67,62.38,-0.541,False,19
62.08,2.75,62.65,-0.098,False,19
66.69,2.83,63.24,0.593,False,19
55.76,2.92,63.17,-1.255,False,19
63.75,3.0,62.85,0.156,False,19
72.28,3.08,63.68,1.354,False,19
63.38,3.17,63.72,-0.053,False,19
65.35,3.25,64.03,0.209,False,19
63.68,3.33,62.87,0.172,False,19
69.69,3.42,63.94,1.233,False,19
57.0,3.5,63.79,-1.394,False,19
55.05,3.58,62.83,-1.446,False,19
58.42,3.67,62.76,-0.799,False,19
62.18,3.75,62.77,-0.109,False,19
62.98,3.83,62.46,0.098,False,19
2.12,3.92,57.99,-3.061,True,19
63.94,4.0,58.01,0.325,False,19
56.8,4.08,56.72,0.005,False,19
55.43,4.17,56.05,-0.035,False,19
70.63,4.25,56.49,0.79,False,19
54.43,4.33,55.72,-0.073,False,19
60.2,4.42,54.93,0.305,False,19
54.8,4.5,54.75,0.003,False,19
338.7,4.58,78.39,3.107,True,19
65.77,4.67,79.0,-0.158,False,19
61.16,4.75,78.91,-0.212,False,19
62.36,4.83,78.86,-0.197,False,19
62.42,4.92,83.89,-0.267,False,19
63.37,5.0,83.84,-0.255,False,19
56.2,5.08,83.79,-0.343,False,19
63.47,5.17,84.46,-0.262,False,19
57.38,5.25,83.36,-0.323,False,19
56.44,5.33,83.52,-0.337,False,19
59.14,5.42,83.44,-0.302,False,19
55.39,5.5,83.48,-0.349,False,19
60.16,5.58,60.27,-0.033,False,19
60.92,5.67,59.87,0.361,False,19
63.14,5.75,60.03,1.023,False,19
58.09,5.83,59.68,-0.532,False,19
58.61,5.92,59.36,-0.26,False,19
61.82,6.0,59.23,0.958,False,19
58.49,6.08,59.42,-0.366,False,19
52.89,6.17,58.54,-1.991,False,19
56.42,6.25,58.46,-0.707,False,19
58.68,6.33,58.65,0.011,False,19
61.47,6.42,58.84,0.897,False,19
61.47,6.5,59.35,0.759,False,19
55.84,6.58,58.99,-1.063,False,19
60.73,6.67,58.97,0.597,False,19
56.29,6.75,58.4,-0.776,False,19
228.65,6.83,72.61,3.171,True,19
58.87,6.92,72.63,-0.28,False,19
59.57,7.0,72.45,-0.261,False,19
61.29,7.08,72.68,-0.231,False,19
59.85,7.17,73.26,-0.274,False,19
52.03,7.25,72.89,-0.425,False,19
61.99,7.33,73.17,-0.228,False,19
58.51,7.42,72.92,-0.293,False,19
64.41,7.5,73.17,-0.178,False,19
60.85,7.58,73.59,-0.26,False,19
52.89,7.67,72.93,-0.408,False,19
58.66,7.75,73.13,-0.295,False,19
51.87,7.83,58.4,-1.611,False,19
55.94,7.92,58.16,-0.54,False,19
49.27,8.0,57.3,-1.67,False,19
53.46,8.08,56.65,-0.671,False,19
56.96,8.17,56.4,0.119,False,19
50.89,8.25,56.31,-1.142,False,19
50.54,8.33,55.35,-1.034,False,19
57.42,8.42,55.26,0.469,False,19
52.36,8.5,54.26,-0.523,False,19
67.57,8.58,54.82,2.551,False,19
51.23,8.67,54.68,-0.679,False,19
48.44,8.75,53.83,-1.036,False,19
55.94,8.83,54.17,0.342,False,19
49.46,8.92,53.63,-0.781,False,19
51.57,9.0,53.82,-0.432,False,19
57.84,9.08,54.19,0.687,False,19
53.31,9.17,53.88,-0.108,False,19
55.81,9.25,54.29,0.291,False,19
57.69,9.33,54.89,0.545,False,19
48.33,9.42,54.13,-1.076,False,19
48.36,9.5,53.8,-0.965,False,19
48.26,9.58,52.19,-1.035,False,19
54.4,9.67,52.45,0.509,False,19
54.74,9.75,52.98,0.481,False,19
1.07,9.83,48.4,-3.089,True,19
43.46,9.92,47.9,-0.289,False,19
56.96,10.0,48.35,0.552,False,19
52.75,10.08,47.93,0.314,False,19
57.41,10.17,48.27,0.588,False,19
43.16,10.25,47.22,-0.263,False,19
46.12,10.33,46.25,-0.009,False,19
52.6,10.42,46.61,0.396,False,19
56.16,10.5,47.26,0.578,False,19
61.01,10.58,48.32,0.798,False,19
49.29,10.67,47.89,0.088,False,19
48.0,10.75,47.33,0.043,False,19
51.51,10.83,51.54,-0.004,False,19
48.58,10.92,51.96,-0.647,False,19
48.91,11.0,51.29,-0.472,False,19
40.9,11.08,50.3,-1.611,False,19
49.85,11.17,49.68,0.033,False,19
1.11,11.25,46.17,-2.996,True,19
38.55,23.0,38.55,0.0,False,20
33.03,23.08,35.79,-0.707,False,20
42.78,23.17,38.12,0.953,False,20
34.84,23.25,37.3,-0.569,False,20
45.33,23.33,38.91,1.239,False,20
35.36,23.42,38.32,-0.608,False,20
36.75,23.5,38.09,-0.301,False,20
43.62,23.58,38.78,1.056,False,20
38.25,23.67,38.72,-0.111,False,20
40.43,23.75,38.9,0.376,False,20
43.24,23.83,39.29,0.966,False,20
45.5,23.92,39.81,1.327,False,20
41.03,0.0,40.01,0.236,False,20
43.0,0.08,40.84,0.577,False,20
42.04,0.17,40.78,0.339,False,20
46.3,0.25,41.74,1.301,False,20
37.66,0.33,41.1,-0.983,False,20
44.7,0.42,41.88,0.906,False,20
42.53,0.5,42.36,0.066,False,20
177.29,0.58,53.5,3.168,True,20
41.83,0.67,53.8,-0.307,False,20
42.28,0.75,53.95,-0.3,False,20
38.03,0.83,53.52,-0.396,False,20
47.72,0.92,53.7,-0.153,False,20
41.71,1.0,53.76,-0.309,False,20
42.41,1.08,53.71,-0.29,False,20
41.45,1.17,53.66,-0.313,False,20
50.03,1.25,53.97,-0.101,False,20
42.52,1.33,54.38,-0.305,False,20
54.59,1.42,55.2,-0.016,False,20
44.21,1.5,55.34,-0.288,False,20
41.08,1.58,43.99,-0.634,False,20
47.15,1.67,44.43,0.59,False,20
47.11,1.75,44.83,0.494,False,20
46.76,1.83,45.56,0.293,False,20
44.29,1.92,45.28,-0.244,False,20
47.24,2.0,45.74,0.382,False,20
45.56,2.08,46.0,-0.115,False,20
41.39,2.17,45.99,-1.213,False,20
48.81,2.25,45.89,0.789,False,20
51.81,2.33,46.67,1.322,False,20
46.45,2.42,45.99,0.153,False,20
53.16,2.5,46.73,1.801,False,20
45.07,2.58,47.07,-0.634,False,20
45.36,2.67,46.92,-0.488,False,20
41.89,2.75,46.48,-1.31,False,20
43.38,2.83,46.2,-0.779,False,20
47.07,2.92,46.43,0.179,False,20
42.84,3.0,46.07,-0.871,False,20
50.29,3.08,46.46,0.985,False,20
47.43,3.17,46.96,0.131,False,20
45.36,3.25,46.68,-0.374,False,20
44.1,3.33,46.03,-0.606,False,20
44.65,3.42,45.88,-0.382,False,20
44.11,3.5,45.13,-0.449,False,20
41.6,3.58,44.84,-1.299,False,20
40.65,3.67,44.45,-1.374,False,20
52.75,3.75,45.35,2.101,False,20
46.29,3.83,45.6,0.2,False,20
49.65,3.92,45.81,1.052,False,20
35.46,4.0,45.2,-2.082,False,20
31.95,4.08,43.67,-2.044,False,20
39.5,4.17,43.01,-0.613,False,20
44.76,4.25,42.96,0.317,False,20
39.18,4.33,42.55,-0.582,False,20
44.23,4.42,42.51,0.298,False,20
42.7,4.5,42.39,0.053,False,20
39.95,4.58,42.26,-0.399,False,20
44.33,4.67,42.56,0.304,False,20
0.51,4.75,38.21,-2.941,True,20
44.62,4.83,38.07,0.514,False,20
2.98,4.92,34.18,-1.992,True,20
46.0,5.0,35.06,0.683,False,20
40.21,5.08,35.75,0.278,False,20
40.87,5.17,35.86,0.311,False,20
38.83,5.25,35.37,0.218,False,20
45.48,5.33,35.89,0.594,False,20
38.69,5.42,35.43,0.204,False,20
43.92,5.5,35.53,0.524,False,20
44.11,5.58,35.88,0.51,False,20
38.02,5.67,35.35,0.167,False,20
44.26,5.75,39.0,0.45,False,20
34.22,5.83,38.13,-0.337,False,20
45.45,5.92,41.67,1.01,False,20
38.74,6.0,41.07,-0.653,False,20
36.56,6.08,40.76,-1.109,False,20
33.82,6.17,40.18,-1.483,False,20
43.46,6.25,40.56,0.664,False,20
43.46,6.33,40.39,0.732,False,20
45.78,6.42,40.98,1.084,False,20
40.34,6.5,40.69,-0.079,False,20
38.68,6.58,40.23,-0.369,False,20
33.46,6.67,39.85,-1.384,False,20
39.79,6.75,39.48,0.071,False,20
34.89,6.83,39.54,-1.071,False,20
37.65,6.92,38.89,-0.314,False,20
44.54,7.0,39.37,1.213,False,20
40.15,7.08,39.67,0.114,False,20
35.82,7.17,39.83,-1.018,False,20
35.81,7.25,39.2,-0.862,False,20
37.58,7.33,38.71,-0.304,False,20
37.54,7.42,38.02,-0.161,False,20
31.86,7.5,37.31,-1.628,False,20
35.01,7.58,37.01,-0.592,False,20
44.65,7.67,37.94,1.753,False,20
35.4,7.75,37.57,-0.565,False,20
36.68,7.83,37.72,-0.276,False,20
36.81,7.92,37.65,-0.224,False,20
33.48,8.0,36.73,-0.999,False,20
40.59,8.08,36.77,1.158,False,20
34.99,8.17,36.7,-0.513,False,20
33.49,8.25,36.51,-0.874,False,20
151.14,8.33,45.97,3.158,True,20
38.61,8.42,46.06,-0.224,False,20
32.43,8.5,46.11,-0.411,False,20
38.27,8.58,46.38,-0.245,False,20
36.02,8.67,45.66,-0.289,False,20
3.2,8.75,42.98,-1.123,True,20
40.01,8.83,43.25,-0.092,False,20
37.4,8.92,43.3,-0.167,False,20
38.74,9.0,43.74,-0.142,False,20
36.26,9.08,43.38,-0.201,False,20
4.14,9.17,40.81,-0.989,True,20
39.89,9.25,41.34,-0.039,False,20
33.28,9.33,31.52,0.133,False,20
27.01,9.42,30.56,-0.271,False,20
33.06,9.5,30.61,0.187,False,20
24.14,9.58,29.43,-0.408,False,20
25.42,9.67,28.55,-0.244,False,20
32.21,9.75,30.96,0.124,False,20
31.79,9.83,30.28,0.156,False,20
23.89,9.92,29.15,-0.551,False,20
28.12,10.0,28.27,-0.017,False,20
37.06,10.08,28.33,0.956,False,20
30.29,10.17,30.51,-0.044,False,20
32.92,10.25,29.93,0.715,False,20
34.09,10.33,30.0,0.964,False,20
31.34,10.42,30.36,0.235,False,20
36.85,10.5,30.68,1.372,False,20
27.41,10.58,30.95,-0.853,False,20
34.18,10.67,31.68,0.65,False,20
26.03,10.75,31.16,-1.23,False,20
34.49,10.83,31.39,0.725,False,20
31.35,10.92,32.01,-0.185,False,20
31.17,11.0,32.26,-0.323,False,20
35.22,11.08,32.11,0.978,False,20
30.71,11.17,32.15,-0.455,False,20
31.76,11.25,32.05,-0.091,False,20
35.69,11.33,32.18,1.069,False,20
31.05,11.42,32.16,-0.337,False,20
33.23,11.5,31.86,0.463,False,20
36.09,11.58,32.58,1.237,False,20
28.8,11.67,32.13,-1.117,False,20
33.59,11.75,32.76,0.361,False,20
33.61,11.83,32.69,0.409,False,20
38.99,11.92,33.33,1.994,False,20
29.79,12.0,33.21,-1.156,False,20
24.61,12.08,32.33,-2.042,False,20
32.95,12.17,32.51,0.116,False,20
41.98,12.25,33.37,1.865,False,20
31.81,12.33,33.04,-0.269,False,20
32.85,12.42,33.19,-0.076,False,20
22.2,12.5,32.27,-1.82,False,20
29.97,12.58,31.76,-0.331,False,20
28.55,12.67,31.74,-0.587,False,20
34.84,12.75,31.84,0.545,False,20
34.35,12.83,31.91,0.442,False,20
31.67,12.92,31.3,0.074,False,20
29.26,13.0,31.25,-0.394,False,20
39.57,13.08,32.5,1.38,False,20
31.2,13.17,32.35,-0.224,False,20
23.03,13.25,30.77,-1.609,False,20
34.16,13.33,30.97,0.651,False,20
31.7,13.42,30.87,0.17,False,20
31.72,13.5,31.67,0.012,False,20
30.29,13.58,31.69,-0.35,False,20
32.93,13.67,32.06,0.222,False,20
29.73,13.75,31.63,-0.494,False,20
37.79,13.83,31.92,1.4,False,20
32.18,13.92,31.96,0.052,False,20
35.22,14.0,32.46,0.658,False,20
28.22,14.08,31.51,-0.892,False,20
37.01,14.17,32.0,1.248,False,20
30.17,14.25,32.59,-0.818,False,20
28.52,14.33,32.12,-1.152,False,20
29.12,14.42,31.91,-0.857,False,20
26.4,14.5,31.46,-1.4,False,20
32.63,14.58,31.66,0.27,False,20
25.87,14.67,31.07,-1.317,False,20
30.72,14.75,31.15,-0.11,False,20
29.22,14.83,30.44,-0.366,False,20
26.06,14.92,29.93,-1.099,False,20
34.74,15.0,29.89,1.403,False,20
25.88,15.08,29.7,-1.055,False,20
30.34,15.17,29.14,0.426,False,20
32.99,15.25,29.37,1.197,False,20
27.92,15.33,29.32,-0.461,False,20
33.57,15.42,29.7,1.182,False,20
25.33,15.5,29.61,-1.263,False,20
30.09,15.58,29.39,0.213,False,20
37.86,15.67,30.39,1.933,False,20
37.91,15.75,30.99,1.561,False,20
27.13,15.83,30.82,-0.81,False,20
35.4,15.92,31.6,0.853,False,20
30.19,16.0,31.22,-0.235,False,20
30.72,16.08,31.62,-0.224,False,20
31.07,16.17,31.68,-0.152,False,20
32.64,16.25,31.65,0.247,False,20
28.11,16.33,31.67,-0.892,False,20
31.04,16.42,31.46,-0.105,False,20
32.11,16.5,32.02,0.024,False,20
31.57,16.58,32.15,-0.171,False,20
36.16,16.67,32.0,1.314,False,20
29.49,16.75,31.3,-0.691,False,20
28.81,16.83,31.44,-1.089,False,20
24.76,16.92,30.56,-2.102,False,20
31.22,17.0,30.64,0.208,False,20
42.27,17.08,31.6,2.453,False,20
38.45,17.17,32.22,1.307,False,20
30.97,17.25,32.08,-0.232,False,20
69.9,1.0,69.9,0.0,False,21
62.24,1.08,66.07,-0.707,False,21
71.4,1.17,67.85,0.723,False,21
62.18,1.25,66.43,-0.866,False,21
66.53,1.33,66.45,0.018,False,21
56.49,1.42,64.79,-1.49,False,21
63.83,1.5,64.65,-0.161,False,21
61.04,1.58,64.2,-0.647,False,21
63.69,1.67,64.14,-0.098,False,21
70.85,1.75,64.81,1.255,False,21
64.46,1.83,64.78,-0.07,False,21
66.14,1.92,64.9,0.286,False,21
73.97,2.0,65.23,1.777,False,21
69.34,2.08,65.83,0.71,False,21
62.92,2.17,65.12,-0.471,False,21
64.29,2.25,65.3,-0.219,False,21
68.21,2.33,65.44,0.595,False,21
70.87,2.42,66.63,1.074,False,21
63.36,2.5,66.59,-0.813,False,21
67.67,2.58,67.15,0.145,False,21
60.38,2.67,66.87,-1.632,False,21
4.33,2.75,61.33,-3.107,True,21
65.32,2.83,61.4,0.214,False,21
65.29,2.92,61.33,0.216,False,21
65.03,3.0,60.58,0.247,False,21
60.5,3.08,59.85,0.037,False,21
56.95,3.17,59.35,-0.135,False,21
64.01,3.25,59.33,0.264,False,21
65.0,3.33,59.06,0.338,False,21
62.59,3.42,58.37,0.245,False,21
58.08,3.5,57.93,0.009,False,21
64.89,3.58,57.7,0.421,False,21
57.11,3.67,57.43,-0.019,False,21
61.74,3.75,62.21,-0.144,False,21
58.3,3.83,61.63,-1.002,False,21
57.82,3.92,61.0,-0.976,False,21
51.67,4.0,59.89,-2.071,False,21
56.92,4.08,59.59,-0.66,False,21
65.22,4.17,60.28,1.159,False,21
57.99,4.25,59.78,-0.432,False,21
58.41,4.33,59.23,-0.214,False,21
57.78,4.42,58.83,-0.285,False,21
54.98,4.5,58.57,-0.937,False,21
64.69,4.58,58.55,1.616,False,21
57.15,4.67,58.56,-0.37,False,21
59.45,4.75,58.36,0.294,False,21
62.52,4.83,58.72,0.982,False,21
63.35,4.92,59.18,1.023,False,21
61.41,5.0,59.99,0.426,False,21
61.39,5.08,60.36,0.319,False,21
53.82,5.17,59.41,-1.674,False,21
59.26,5.25,59.52,-0.079,False,21
59.79,5.33,59.63,0.047,False,21
62.75,5.42,60.05,0.808,False,21
3.68,5.5,55.77,-3.125,True,21
52.04,5.58,54.72,-0.162,False,21
59.13,5.67,54.88,0.258,False,21
3.35,5.75,50.21,-2.122,True,21
60.86,5.83,50.07,0.491,False,21
56.77,5.92,49.52,0.334,False,21
57.79,6.0,49.22,0.398,False,21
58.07,6.08,48.94,0.426,False,21
56.59,6.17,49.17,0.345,False,21
57.97,6.25,49.07,0.415,False,21
61.96,6.33,49.25,0.59,False,21
51.82,6.42,48.34,0.165,False,21
60.93,6.5,53.11,0.489,False,21
61.04,6.58,53.86,0.445,False,21
54.66,6.67,53.48,0.073,False,21
59.8,6.75,58.19,0.541,False,21
63.73,6.83,58.43,1.604,False,21
46.71,6.92,57.59,-2.298,False,21
59.27,7.0,57.71,0.328,False,21
62.16,7.08,58.05,0.833,False,21
57.29,7.17,58.11,-0.168,False,21
57.58,7.25,58.08,-0.101,False,21
58.69,7.33,57.81,0.185,False,21
64.76,7.42,58.89,1.234,False,21
58.11,7.5,58.65,-0.115,False,21
59.47,7.58,58.52,0.204,False,21
56.49,7.67,58.67,-0.479,False,21
60.64,7.75,58.74,0.414,False,21
54.35,7.83,57.96,-0.811,False,21
45.81,7.92,57.89,-2.59,False,21
50.64,8.0,57.17,-1.286,False,21
47.97,8.08,55.98,-1.472,False,21
58.48,8.17,56.08,0.438,False,21
54.32,8.25,55.81,-0.273,False,21
58.47,8.33,55.79,0.489,False,21
60.33,8.42,55.42,0.994,False,21
51.51,8.5,54.87,-0.676,False,21
56.73,8.58,54.65,0.433,False,21
56.13,8.67,54.62,0.316,False,21
384.0,8.75,81.56,3.172,True,21
55.35,8.83,81.64,-0.276,False,21
58.67,8.92,82.72,-0.253,False,21
62.27,9.0,83.68,-0.226,False,21
48.79,9.08,83.75,-0.37,False,21
51.97,9.17,83.21,-0.33,False,21
49.57,9.25,82.81,-0.35,False,21
49.63,9.33,82.08,-0.341,False,21
52.63,9.42,81.44,-0.302,False,21
52.8,9.5,81.54,-0.301,False,21
54.5,9.58,81.36,-0.282,False,21
47.56,9.67,80.64,-0.346,False,21
56.96,9.75,53.39,0.814,False,21
50.1,9.83,52.95,-0.643,False,21
51.92,9.92,52.39,-0.117,False,21
48.94,10.0,51.28,-0.867,False,21
42.1,10.08,50.72,-2.3,False,21
51.5,10.17,50.68,0.217,False,21
53.79,10.25,51.04,0.72,False,21
42.28,10.33,50.42,-1.778,False,21
50.12,10.42,50.21,-0.022,False,21
48.55,10.5,49.86,-0.292,False,21
48.57,10.58,49.37,-0.187,False,21
48.68,10.67,49.46,-0.185,False,21
41.68,10.75,48.19,-1.612,False,21
49.55,10.83,48.14,0.352,False,21
45.1,10.92,47.57,-0.632,False,21
49.55,11.0,47.62,0.49,False,21
46.43,11.08,47.98,-0.436,False,21
43.41,11.17,47.31,-1.083,False,21
50.83,11.25,47.06,1.177,False,21
49.68,11.33,47.68,0.691,False,21
56.49,11.42,48.21,2.169,False,21
55.37,11.5,48.78,1.518,False,21
50.61,11.58,48.95,0.379,False,21
43.09,11.67,48.48,-1.15,False,21
47.68,11.75,48.98,-0.311,False,21
48.43,11.83,48.89,-0.109,False,21
49.67,11.92,49.27,0.101,False,21
